Course Name,Section Name,Faculty Name,Time,Room,Semester
BBT203,2,Mqn,MW 11:20 AM - 12:50 PM,LIB611,Spring 2018 (181)
BBT204,1,MSH3,MW 08:00 AM - 09:30 AM,SAC404,Spring 2018 (181)
BBT204,2,MSH3,RA 01:00 PM - 02:30 PM,SAC405,Spring 2018 (181)
BBT205 BBT315,1,ZAB,ST 09:40 AM - 11:10 AM,SAC404,Spring 2018 (181)
BBT206,1,KNH,MW 11:20 AM - 12:50 PM,SAC404,Spring 2018 (181)
BBT207 BBT221 MIC313,1,ZAB,ST 01:00 PM - 02:30 PM,SAC407,Spring 2018 (181)
BBT207 BBT221 MIC313,2,ZAB,MW 01:00 PM - 02:30 PM,SAC406,Spring 2018 (181)
BBT210,1,Klq,TBA,TBA,Spring 2018 (181)
BBT230,1,MNU1,ST 11:20 AM - 12:50 PM,LIB611,Spring 2018 (181)
BBT230,2,Mqn,MW 11:20 AM - 12:50 PM,LIB611,Spring 2018 (181)
BBT303,1,KNH,MW 02:40 PM - 04:10 PM,SAC404,Spring 2018 (181)
BBT306 BBT317,1,Sdl,ST 09:40 AM - 11:10 AM,SAC405,Spring 2018 (181)
BBT309 MIC401,1,KRC,MW 11:20 AM - 12:50 PM,SAC407,Spring 2018 (181)
BBT311,1,Klq,RA 11:20 AM - 12:50 PM,SAC407,Spring 2018 (181)
BBT312,1,MSH3,MW 08:00 AM - 09:30 AM,SAC404,Spring 2018 (181)
BBT312,2,MSH3,RA 01:00 PM - 02:30 PM,SAC405,Spring 2018 (181)
BBT314,1,KNH,MW 11:20 AM - 12:50 PM,SAC404,Spring 2018 (181)
BBT316,1,KNH,MW 02:40 PM - 04:10 PM,SAC404,Spring 2018 (181)
BBT318 BBT401,1,Sdl,ST 11:20 AM - 12:50 PM,SAC405,Spring 2018 (181)
BBT335,1,KRC,MW 09:40 AM - 11:10 AM,SAC408,Spring 2018 (181)
BBT402,1,Sdl,MW 09:40 AM - 11:10 AM,SAC405,Spring 2018 (181)
BBT403,1,CAK,ST 02:40 PM - 04:10 PM,SAC405,Spring 2018 (181)
BBT404 MIC403,1,KNH,ST 11:20 AM - 12:50 PM,SAC404,Spring 2018 (181)
BBT406,1,CAK,MW 01:00 PM - 02:30 PM,SAC405,Spring 2018 (181)
BBT450,1,KNH,RA 02:40 PM - 04:10 PM,SAC406,Spring 2018 (181)
BBT491,1,Klq,TBA,TBA,Spring 2018 (181)
BBT499,1,TBA,ST 08:00 AM - 09:30 AM,SAC403,Spring 2018 (181)
BBT499,2,TBA,ST 08:00 AM - 09:30 AM,SAC406,Spring 2018 (181)
BBT499,3,TBA,MW 08:00 AM - 09:30 AM,SAC403,Spring 2018 (181)
BBT499,4,TBA,RA 08:00 AM - 09:30 AM,SAC407,Spring 2018 (181)
BBT601,1,ZAB,W 06:00 PM - 09:10 PM,SAC406,Spring 2018 (181)
BBT622,1,CqA,T 06:00 PM - 09:10 PM,SAC406,Spring 2018 (181)
BBT638,1,Muz,F 09:00 AM - 12:00 PM,SAC408,Spring 2018 (181)
BBT645,1,CAK,M 06:00 PM - 09:10 PM,SAC406,Spring 2018 (181)
BBT652,1,HiM,R 06:00 PM - 09:00 PM,SAC406,Spring 2018 (181)
BBT659,1,KNH,S 06:00 PM - 09:10 PM,SAC405,Spring 2018 (181)
BBT701,1,TBA,ST 08:00 AM - 09:30 AM,SAC407,Spring 2018 (181)
BBT701,2,TBA,MW 08:00 AM - 09:30 AM,SAC407,Spring 2018 (181)
BBT701,3,TBA,TBA,TBA,Spring 2018 (181)
BBT751,1,HiM,A 06:00 PM - 09:00 PM,SAC405,Spring 2018 (181)
BEN205,1,Snj,ST 01:00 PM - 02:30 PM,NAC511,Spring 2018 (181)
BEN205,2,Snj,ST 02:40 PM - 04:10 PM,NAC619A,Spring 2018 (181)
BEN205,3,Rme,ST 02:40 PM - 04:10 PM,NAC603,Spring 2018 (181)
BEN205,4,Rme,ST 04:20 PM - 05:50 PM,NAC309,Spring 2018 (181)
BEN205,5,Rme,RA 09:40 AM - 11:10 AM,NAC990,Spring 2018 (181)
BEN205,6,NCM,RA 11:20 AM - 12:50 PM,NAC517,Spring 2018 (181)
BEN205,7,Rme,RA 08:00 AM - 09:30 AM,NAC603,Spring 2018 (181)
BEN205,8,MAZ1,RA 08:00 AM - 09:30 AM,NAC509,Spring 2018 (181)
BEN205,9,MAZ1,RA 09:40 AM - 11:10 AM,NAC509,Spring 2018 (181)
BEN205,10,NCM,RA 09:40 AM - 11:10 AM,NAC604,Spring 2018 (181)
BEN205,11,NCM,RA 01:00 PM - 02:30 PM,NAC411,Spring 2018 (181)
BEN205,12,NCM,RA 02:40 PM - 04:10 PM,NAC410,Spring 2018 (181)
BIO103,1,MNU1,ST 08:00 AM - 09:30 AM,SAC404,Spring 2018 (181)
BIO103,2,NBb,ST 09:40 AM - 11:10 AM,SAC406,Spring 2018 (181)
BIO103,3,CAK,ST 11:20 AM - 12:50 PM,SAC407,Spring 2018 (181)
BIO103,4,ZaF,ST 01:00 PM - 02:30 PM,SAC404,Spring 2018 (181)
BIO103,5,EvM,ST 02:40 PM - 04:10 PM,SAC404,Spring 2018 (181)
BIO103,6,MjH1,ST 02:40 PM - 04:10 PM,SAC407,Spring 2018 (181)
BIO103,7,AIq,ST 04:20 PM - 05:50 PM,SAC403,Spring 2018 (181)
BIO103,8,ZaF,ST 04:20 PM - 05:50 PM,SAC405,Spring 2018 (181)
BIO103,9,ACh,MW 09:40 AM - 11:10 AM,SAC404,Spring 2018 (181)
BIO103,10,SKK,MW 09:40 AM - 11:10 AM,SAC406,Spring 2018 (181)
BIO103,11,MjH1,MW 11:20 AM - 12:50 PM,SAC403,Spring 2018 (181)
BIO103,12,SKK,MW 01:00 PM - 02:30 PM,SAC407,Spring 2018 (181)
BIO103,13,SFA2,MW 02:40 PM - 04:10 PM,SAC405,Spring 2018 (181)
BIO103,14,MjH1,MW 02:40 PM - 04:10 PM,SAC406,Spring 2018 (181)
BIO103,15,AIq,MW 04:20 PM - 05:50 PM,SAC403,Spring 2018 (181)
BIO103,16,TBA,MW 04:20 PM - 05:50 PM,SAC405,Spring 2018 (181)
BIO103,17,ACR,RA 01:00 PM - 02:30 PM,SAC407,Spring 2018 (181)
BIO103,18,APz,RA 08:00 AM - 09:30 AM,SAC403,Spring 2018 (181)
BIO103,19,APz,RA 09:40 AM - 11:10 AM,SAC403,Spring 2018 (181)
BIO103,20,LtB,RA 09:40 AM - 11:10 AM,SAC404,Spring 2018 (181)
BIO103,21,LtB,RA 11:20 AM - 12:50 PM,SAC404,Spring 2018 (181)
BIO103,22,MNU1,RA 11:20 AM - 12:50 PM,SAC405,Spring 2018 (181)
BIO103,23,TBA,RA 11:20 AM - 12:50 PM,SAC406,Spring 2018 (181)
BIO103,24,TBA,RA 01:00 PM - 02:30 PM,SAC403,Spring 2018 (181)
BIO103,25,HiM,RA 02:40 PM - 04:10 PM,SAC404,Spring 2018 (181)
BIO201,2,MSH3,MW 11:20 AM - 12:50 PM,SAC408,Spring 2018 (181)
BIO202 MIC101,1,NBb,ST 11:20 AM - 12:50 PM,SAC403,Spring 2018 (181)
BIO202 MIC101,2,TBA,ST 04:20 PM - 05:50 PM,SAC408,Spring 2018 (181)
BUS112,1,ZHn,ST 01:00 PM - 02:30 PM,SAC212,Spring 2018 (181)
BUS112,2,KmZ,ST 02:40 PM - 04:10 PM,SAC401,Spring 2018 (181)
BUS112,3,ZHn,ST 11:20 AM - 12:50 PM,SAC212,Spring 2018 (181)
BUS112,4,KmZ,ST 01:00 PM - 02:30 PM,SAC511,Spring 2018 (181)
BUS112,5,MAM1,ST 01:00 PM - 02:30 PM,SAC213,Spring 2018 (181)
BUS112,6,MAM1,ST 04:20 PM - 05:50 PM,SAC211,Spring 2018 (181)
BUS112,7,PNg,MW 02:40 PM - 04:10 PM,SAC401,Spring 2018 (181)
BUS112,8,PNg,MW 04:20 PM - 05:50 PM,NAC207,Spring 2018 (181)
BUS112,9,AdS1,RA 08:00 AM - 09:30 AM,SAC202,Spring 2018 (181)
BUS112,10,AdS1,RA 09:40 AM - 11:10 AM,NAC411,Spring 2018 (181)
BUS112,11,AdS1,RA 01:00 PM - 02:30 PM,NAC621,Spring 2018 (181)
BUS112,12,MRH3,MW 08:00 AM - 09:30 AM,SAC211,Spring 2018 (181)
BUS112,13,MRH3,MW 09:40 AM - 11:10 AM,SAC210,Spring 2018 (181)
BUS112,14,Agk,RA 11:20 AM - 12:50 PM,NAC302,Spring 2018 (181)
BUS112,15,Agk,RA 01:00 PM - 02:30 PM,NAC993,Spring 2018 (181)
BUS112,16,Agk,RA 09:40 AM - 11:10 AM,SAC514,Spring 2018 (181)
BUS112,18,SDb,RA 02:40 PM - 04:10 PM,NAC207,Spring 2018 (181)
BUS112,19,SDb,RA 11:20 AM - 12:50 PM,SAC205,Spring 2018 (181)
BUS112,20,Swk,RA 01:00 PM - 02:30 PM,SAC205,Spring 2018 (181)
BUS112,22,Swk,RA 11:20 AM - 12:50 PM,SAC203,Spring 2018 (181)
BUS112,23,SDb,RA 01:00 PM - 02:30 PM,SAC210,Spring 2018 (181)
BUS112,25,MFU,RA 09:40 AM - 11:10 AM,SAC511,Spring 2018 (181)
BUS112,26,MFU,RA 11:20 AM - 12:50 PM,SAC210,Spring 2018 (181)
BUS112,27,Swk,RA 02:40 PM - 04:10 PM,NAC209,Spring 2018 (181)
BUS135,1,Nvn,ST 08:00 AM - 09:30 AM,NAC205,Spring 2018 (181)
BUS135,2,SMS1,ST 09:40 AM - 11:10 AM,NAC204,Spring 2018 (181)
BUS135,3,HQ,ST 09:40 AM - 11:10 AM,NAC620,Spring 2018 (181)
BUS135,4,AKt,ST 02:40 PM - 04:10 PM,NAC204,Spring 2018 (181)
BUS135,5,RsA,ST 02:40 PM - 04:10 PM,NAC206,Spring 2018 (181)
BUS135,6,AMM2,ST 02:40 PM - 04:10 PM,NAC403,Spring 2018 (181)
BUS135,7,AMM2,ST 04:20 PM - 05:50 PM,NAC205,Spring 2018 (181)
BUS135,8,AKt,ST 04:20 PM - 05:50 PM,NAC206,Spring 2018 (181)
BUS135,9,ACd,MW 09:40 AM - 11:10 AM,NAC305,Spring 2018 (181)
BUS135,10,MjL,MW 04:20 PM - 05:50 PM,NAC503,Spring 2018 (181)
BUS135,11,INz,RA 01:00 PM - 02:30 PM,NAC203,Spring 2018 (181)
BUS135,12,Sfd,RA 01:00 PM - 02:30 PM,NAC404,Spring 2018 (181)
BUS172,1,TkN,ST 08:00 AM - 09:30 AM,NAC204,Spring 2018 (181)
BUS172,2,AM2,ST 04:20 PM - 05:50 PM,NAC403,Spring 2018 (181)
BUS172,3,MHM,MW 09:40 AM - 11:10 AM,NAC503,Spring 2018 (181)
BUS172,4,AMj,MW 09:40 AM - 11:10 AM,NAC505,Spring 2018 (181)
BUS172,5,Mat,MW 09:40 AM - 11:10 AM,NAC619A,Spring 2018 (181)
BUS172,7,AZD,MW 02:40 PM - 04:10 PM,NAC303,Spring 2018 (181)
BUS172,8,Sqm,MW 02:40 PM - 04:10 PM,NAC304,Spring 2018 (181)
BUS172,9,ZkH3,MW 02:40 PM - 04:10 PM,NAC403,Spring 2018 (181)
BUS172,10,MRK3,MW 02:40 PM - 04:10 PM,NAC405,Spring 2018 (181)
BUS172,11,Sqm,MW 04:20 PM - 05:50 PM,NAC303,Spring 2018 (181)
BUS172,12,MRK3,MW 04:20 PM - 05:50 PM,NAC305,Spring 2018 (181)
BUS172,13,MMs1,RA 08:00 AM - 09:30 AM,NAC203,Spring 2018 (181)
BUS172,14,KMn,MW 08:00 AM - 09:30 AM,NAC304,Spring 2018 (181)
BUS172,15,Hdo,RA 09:40 AM - 11:10 AM,NAC205,Spring 2018 (181)
BUS172,16,MMs1,RA 11:20 AM - 12:50 PM,NAC204,Spring 2018 (181)
BUS172,17,MSA3,RA 11:20 AM - 12:50 PM,NAC213,Spring 2018 (181)
BUS172,18,ABS,RA 11:20 AM - 12:50 PM,NAC504,Spring 2018 (181)
BUS172,19,NMR1,RA 01:00 PM - 02:30 PM,NAC204,Spring 2018 (181)
BUS172,20,MRM2,RA 01:00 PM - 02:30 PM,NAC205,Spring 2018 (181)
BUS172,22,MSA3,RA 02:40 PM - 04:10 PM,NAC213,Spring 2018 (181)
BUS172,23,AbS,RA 02:40 PM - 04:10 PM,NAC304,Spring 2018 (181)
BUS172,24,NMR1,RA 04:20 PM - 05:50 PM,NAC205,Spring 2018 (181)
BUS172,27,Sfd,RA 04:20 PM - 05:50 PM,NAC203,Spring 2018 (181)
BUS172,28,MHM,MW 08:00 AM - 09:30 AM,NAC503,Spring 2018 (181)
BUS173,1,TkN,ST 11:20 AM - 12:50 PM,NAC204,Spring 2018 (181)
BUS173,2,SMS1,ST 01:00 PM - 02:30 PM,NAC204,Spring 2018 (181)
BUS173,3,MjL,ST 01:00 PM - 02:30 PM,NAC403,Spring 2018 (181)
BUS173,4,MjL,ST 04:20 PM - 05:50 PM,NAC503,Spring 2018 (181)
BUS173,5,TkN,MW 09:40 AM - 11:10 AM,NAC203,Spring 2018 (181)
BUS173,6,SMS1,MW 09:40 AM - 11:10 AM,NAC403,Spring 2018 (181)
BUS173,7,TkN,MW 01:00 PM - 02:30 PM,NAC203,Spring 2018 (181)
BUS173,8,SMS1,MW 01:00 PM - 02:30 PM,NAC204,Spring 2018 (181)
BUS173,9,MjL,MW 01:00 PM - 02:30 PM,NAC404,Spring 2018 (181)
BUS173,10,Mzq,MW 02:40 PM - 04:10 PM,NAC205,Spring 2018 (181)
BUS173,11,Mat,MW 02:40 PM - 04:10 PM,NAC206,Spring 2018 (181)
BUS173,12,Mat,MW 04:20 PM - 05:50 PM,NAC206,Spring 2018 (181)
BUS173,13,AZD,MW 04:20 PM - 05:50 PM,NAC215,Spring 2018 (181)
BUS173,14,ZkH3,MW 04:20 PM - 05:50 PM,NAC304,Spring 2018 (181)
BUS173,15,AM2,MW 04:20 PM - 05:50 PM,NAC403,Spring 2018 (181)
BUS173,16,MiN,RA 08:00 AM - 09:30 AM,NAC303,Spring 2018 (181)
BUS173,17,IAM,RA 08:00 AM - 09:30 AM,NAC619A,Spring 2018 (181)
BUS173,18,KMn,MW 01:00 PM - 02:30 PM,NAC619A,Spring 2018 (181)
BUS173,19,MiN,RA 11:20 AM - 12:50 PM,NAC201,Spring 2018 (181)
BUS173,20,IAM,RA 11:20 AM - 12:50 PM,NAC203,Spring 2018 (181)
BUS173,21,JHK,RA 11:20 AM - 12:50 PM,NAC407,Spring 2018 (181)
BUS173,22,Hdo,RA 01:00 PM - 02:30 PM,NAC303,Spring 2018 (181)
BUS173,23,AjM,RA 01:00 PM - 02:30 PM,NAC620,Spring 2018 (181)
BUS173,24,JHK,RA 02:40 PM - 04:10 PM,NAC206,Spring 2018 (181)
BUS173,25,AjM,RA 04:20 PM - 05:50 PM,NAC404,Spring 2018 (181)
BUS251,1,RSj,ST 08:00 AM - 09:30 AM,NAC303,Spring 2018 (181)
BUS251,2,IsL,ST 09:40 AM - 11:10 AM,NAC503,Spring 2018 (181)
BUS251,3,RSj,ST 11:20 AM - 12:50 PM,NAC205,Spring 2018 (181)
BUS251,4,IsL,ST 01:00 PM - 02:30 PM,NAC503,Spring 2018 (181)
BUS251,5,FD,MW 08:00 AM - 09:30 AM,NAC215,Spring 2018 (181)
BUS251,6,RSj,MW 08:00 AM - 09:30 AM,NAC403,Spring 2018 (181)
BUS251,7,IsL,MW 09:40 AM - 11:10 AM,NAC304,Spring 2018 (181)
BUS251,8,Sqt,MW 01:00 PM - 02:30 PM,NAC314,Spring 2018 (181)
BUS251,9,FD,RA 08:00 AM - 09:30 AM,NAC404,Spring 2018 (181)
BUS251,10,FD,RA 09:40 AM - 11:10 AM,NAC203,Spring 2018 (181)
BUS251,11,LkK,RA 09:40 AM - 11:10 AM,NAC620,Spring 2018 (181)
BUS251,12,RSj,ST 04:20 PM - 05:50 PM,NAC203,Spring 2018 (181)
BUS498,1,SKI,TBA,TBA,Spring 2018 (181)
BUS498,2,ZTK,TBA,TBA,Spring 2018 (181)
BUS498,3,SeH,TBA,TBA,Spring 2018 (181)
BUS498,4,NTB,TBA,TBA,Spring 2018 (181)
BUS498,5,AMD,TBA,TBA,Spring 2018 (181)
BUS498,6,NSD,TBA,TBA,Spring 2018 (181)
BUS498,7,SMI,TBA,TBA,Spring 2018 (181)
BUS498,8,Rfe,TBA,TBA,Spring 2018 (181)
BUS498,9,Fzy,TBA,TBA,Spring 2018 (181)
BUS498,10,ALK,TBA,TBA,Spring 2018 (181)
BUS498,11,Onf,TBA,TBA,Spring 2018 (181)
BUS498,12,Sne,TBA,TBA,Spring 2018 (181)
BUS498,13,FHz,TBA,TBA,Spring 2018 (181)
BUS498,14,Mbt,TBA,TBA,Spring 2018 (181)
BUS498,15,Fss,TBA,TBA,Spring 2018 (181)
BUS498,16,Emd,TBA,TBA,Spring 2018 (181)
BUS498,17,IJL,TBA,TBA,Spring 2018 (181)
BUS498,18,NNA,TBA,TBA,Spring 2018 (181)
BUS498,19,QEA,TBA,TBA,Spring 2018 (181)
BUS498,20,MM1,TBA,TBA,Spring 2018 (181)
BUS498,21,Rst,TBA,TBA,Spring 2018 (181)
BUS498,22,EhN,TBA,TBA,Spring 2018 (181)
BUS498,23,MZL,TBA,TBA,Spring 2018 (181)
BUS498,24,TFd,TBA,TBA,Spring 2018 (181)
BUS498,25,FCh,TBA,TBA,Spring 2018 (181)
BUS498,26,AFH2,TBA,TBA,Spring 2018 (181)
BUS498,27,MHZ,TBA,TBA,Spring 2018 (181)
BUS498,28,Mev,TBA,TBA,Spring 2018 (181)
BUS498,29,TFZ,TBA,TBA,Spring 2018 (181)
BUS498,30,AMj,TBA,TBA,Spring 2018 (181)
BUS498,31,JnA,TBA,TBA,Spring 2018 (181)
BUS498,32,ShL,TBA,TBA,Spring 2018 (181)
BUS498,33,UTH,TBA,TBA,Spring 2018 (181)
BUS498,34,MSI2,TBA,TBA,Spring 2018 (181)
BUS498,35,SAA2,TBA,TBA,Spring 2018 (181)
BUS498,36,MHM,TBA,TBA,Spring 2018 (181)
BUS498,37,ShH,TBA,TBA,Spring 2018 (181)
BUS498,38,AIK,TBA,TBA,Spring 2018 (181)
BUS498,39,TRT,TBA,TBA,Spring 2018 (181)
BUS498,40,TuA,TBA,TBA,Spring 2018 (181)
BUS498,41,Sqi,TBA,TBA,Spring 2018 (181)
BUS498,42,Afd,TBA,TBA,Spring 2018 (181)
BUS498,43,Ayn,TBA,TBA,Spring 2018 (181)
BUS498,44,NwA,TBA,TBA,Spring 2018 (181)
BUS498,45,TkN,TBA,TBA,Spring 2018 (181)
BUS498,46,Ift,TBA,TBA,Spring 2018 (181)
BUS498,47,MfW,TBA,TBA,Spring 2018 (181)
BUS498,48,IsL,TBA,TBA,Spring 2018 (181)
BUS498,49,JMS,TBA,TBA,Spring 2018 (181)
BUS498,50,AbU,TBA,TBA,Spring 2018 (181)
BUS498,51,MjL,TBA,TBA,Spring 2018 (181)
BUS498,52,RSj,TBA,TBA,Spring 2018 (181)
BUS498,53,Sqt,TBA,TBA,Spring 2018 (181)
BUS498,54,Mli,TBA,TBA,Spring 2018 (181)
BUS498,55,Mof,TBA,TBA,Spring 2018 (181)
BUS498,56,Nfs,TBA,TBA,Spring 2018 (181)
BUS498,57,KMS2,TBA,TBA,Spring 2018 (181)
BUS498,58,SMS1,TBA,TBA,Spring 2018 (181)
BUS498,59,YUB,TBA,TBA,Spring 2018 (181)
BUS498,60,NLi,TBA,TBA,Spring 2018 (181)
BUS498,61,MBR1,TBA,TBA,Spring 2018 (181)
BUS498,62,RSh3,TBA,TBA,Spring 2018 (181)
BUS498,63,SmM4,TBA,TBA,Spring 2018 (181)
BUS498,64,TYA,TBA,TBA,Spring 2018 (181)
BUS498,65,ZMU,TBA,TBA,Spring 2018 (181)
BUS498,66,RHL,TBA,TBA,Spring 2018 (181)
BUS498,67,AhM,TBA,TBA,Spring 2018 (181)
BUS498,68,AhU,TBA,TBA,Spring 2018 (181)
BUS498,69,Ani,TBA,TBA,Spring 2018 (181)
BUS498,70,ARm,TBA,TBA,Spring 2018 (181)
BUS498,71,Asy,TBA,TBA,Spring 2018 (181)
BUS498,72,BFK,TBA,TBA,Spring 2018 (181)
BUS498,73,FFa,TBA,TBA,Spring 2018 (181)
BUS498,74,FZh,TBA,TBA,Spring 2018 (181)
BUS498,75,HMu,TBA,TBA,Spring 2018 (181)
BUS498,76,IAC,TBA,TBA,Spring 2018 (181)
BUS498,77,KHT,TBA,TBA,Spring 2018 (181)
BUS498,78,MdM,TBA,TBA,Spring 2018 (181)
BUS498,79,MGR,TBA,TBA,Spring 2018 (181)
BUS498,80,Mjd,TBA,TBA,Spring 2018 (181)
BUS498,81,MN,TBA,TBA,Spring 2018 (181)
BUS498,82,MRE,TBA,TBA,Spring 2018 (181)
BUS498,83,MzF,TBA,TBA,Spring 2018 (181)
BUS498,84,NNh,TBA,TBA,Spring 2018 (181)
BUS498,85,Rby,TBA,TBA,Spring 2018 (181)
BUS498,86,Rkb,TBA,TBA,Spring 2018 (181)
BUS498,87,RMB,TBA,TBA,Spring 2018 (181)
BUS498,88,RNH,TBA,TBA,Spring 2018 (181)
BUS498,89,Sbk,TBA,TBA,Spring 2018 (181)
BUS498,90,Sbr,TBA,TBA,Spring 2018 (181)
BUS498,91,SgS,TBA,TBA,Spring 2018 (181)
BUS498,92,SnT,TBA,TBA,Spring 2018 (181)
BUS498,93,Sys,TBA,TBA,Spring 2018 (181)
BUS498,94,Tks,TBA,TBA,Spring 2018 (181)
BUS498,95,TsA,TBA,TBA,Spring 2018 (181)
BUS500 EMB500,1,DF,R 07:00 PM - 10:10 PM,NAC601,Spring 2018 (181)
BUS500 EMB500,2,Awd,T 07:00 PM - 10:10 PM,NAC619,Spring 2018 (181)
BUS500 EMB500,3,Awd,F 09:00 AM - 12:30 PM,NAC990,Spring 2018 (181)
BUS501,1,SdI,A 07:00 PM - 10:10 PM,NAC604,Spring 2018 (181)
BUS501,2,Mot,W 07:00 PM - 10:10 PM,NAC604,Spring 2018 (181)
BUS501,3,Frs,M 07:00 PM - 10:10 PM,NAC619,Spring 2018 (181)
BUS501,4,Mot,S 07:00 PM - 10:10 PM,NAC605,Spring 2018 (181)
BUS505,1,FHW,M 07:00 PM - 10:10 PM,NAC510,Spring 2018 (181)
BUS505,2,FHW,W 07:00 PM - 10:10 PM,NAC990,Spring 2018 (181)
BUS505,3,MTq,S 07:00 PM - 10:10 PM,NAC505,Spring 2018 (181)
BUS505,4,MTq,T 07:00 PM - 10:10 PM,NAC505,Spring 2018 (181)
BUS511,1,Amj,W 07:00 PM - 10:10 PM,NAC993,Spring 2018 (181)
BUS511,2,Rma,M 07:00 PM - 10:10 PM,NAC619A,Spring 2018 (181)
BUS511,3,KZn,S 07:00 PM - 10:10 PM,NAC506,Spring 2018 (181)
BUS511,4,KZn,T 07:00 PM - 10:10 PM,NAC506,Spring 2018 (181)
BUS516,1,UTH,S 07:00 PM - 10:10 PM,NAC603,Spring 2018 (181)
BUS516,2,MRq,M 07:00 PM - 10:10 PM,NAC992,Spring 2018 (181)
BUS516,3,MRq,W 07:00 PM - 10:10 PM,NAC992,Spring 2018 (181)
BUS516,4,SAA2,M 03:00 PM - 06:30 PM,NAC991,Spring 2018 (181)
BUS518,1,NMA,M 07:00 PM - 10:10 PM,NAC990,Spring 2018 (181)
BUS518,2,MRI3,S 07:00 PM - 10:10 PM,NAC620,Spring 2018 (181)
BUS518,3,Zmn,T 07:00 PM - 10:10 PM,NAC504,Spring 2018 (181)
BUS518,4,MNB2,W 07:00 PM - 10:10 PM,NAC621,Spring 2018 (181)
BUS520,1,Tfq,F 09:00 AM - 12:30 PM,NAC601,Spring 2018 (181)
BUS520,2,Shl,M 03:00 PM - 06:30 PM,NAC993,Spring 2018 (181)
BUS520,3,ULM,W 03:00 PM - 06:30 PM,NAC992,Spring 2018 (181)
BUS520,4,AAK,A 03:00 PM - 06:30 PM,NAC990,Spring 2018 (181)
BUS520,5,Tfq,T 07:00 PM - 10:10 PM,NAC501,Spring 2018 (181)
BUS525,1,Tmr,M 07:00 PM - 10:10 PM,NAC991,Spring 2018 (181)
BUS525,2,Tmr,W 07:00 PM - 10:10 PM,NAC991,Spring 2018 (181)
BUS525,3,KNz,S 03:00 PM - 06:10 PM,NAC991,Spring 2018 (181)
BUS525,4,KNz,F 09:00 AM - 12:30 PM,NAC603,Spring 2018 (181)
BUS525,5,KMZ2,T 07:00 PM - 10:10 PM,NAC604,Spring 2018 (181)
BUS530,1,AAR,A 03:00 PM - 06:30 PM,NAC991,Spring 2018 (181)
BUS530,2,Tmr,T 07:00 PM - 10:10 PM,NAC991,Spring 2018 (181)
BUS530,3,AKP,M 07:00 PM - 10:10 PM,NAC501,Spring 2018 (181)
BUS530,4,Kdm,W 07:00 PM - 10:10 PM,NAC619A,Spring 2018 (181)
BUS530,5,MCw,S 07:00 PM - 10:10 PM,NAC990,Spring 2018 (181)
BUS601,1,KsM,M 07:00 PM - 10:10 PM,NAC601,Spring 2018 (181)
BUS601,2,KsM,T 07:00 PM - 10:10 PM,NAC601,Spring 2018 (181)
BUS601,3,MRB1,W 07:00 PM - 10:10 PM,NAC501,Spring 2018 (181)
BUS601,4,Tfq,S 07:00 PM - 10:10 PM,NAC993,Spring 2018 (181)
BUS601,5,NAM3,F 07:00 PM - 10:10 PM,NAC992,Spring 2018 (181)
BUS620,1,SRf,M 07:00 PM - 10:10 PM,NAC621,Spring 2018 (181)
BUS620,2,DSr,T 07:00 PM - 10:10 PM,NAC620,Spring 2018 (181)
BUS620,3,Bkr,S 07:00 PM - 10:10 PM,NAC991,Spring 2018 (181)
BUS620,4,JnA,M 07:00 PM - 10:10 PM,NAC603,Spring 2018 (181)
BUS620,5,HKC,R 07:00 PM - 10:10 PM,NAC992,Spring 2018 (181)
BUS620,6,SRf,W 07:00 PM - 10:10 PM,NAC502,Spring 2018 (181)
BUS635,1,Mar-03,M 07:00 PM - 10:10 PM,NAC993,Spring 2018 (181)
BUS635,2,Mar-03,T 07:00 PM - 10:10 PM,NAC993,Spring 2018 (181)
BUS635,3,Rma,W 07:00 PM - 10:10 PM,NAC602,Spring 2018 (181)
BUS635,4,KMZ2,M 07:00 PM - 10:10 PM,NAC605,Spring 2018 (181)
BUS635,5,HMM,S 03:00 PM - 06:30 PM,NAC990,Spring 2018 (181)
BUS650,1,MSI2,S 07:00 PM - 10:10 PM,NAC619A,Spring 2018 (181)
BUS650,2,MSI2,T 07:00 PM - 10:10 PM,NAC619A,Spring 2018 (181)
BUS650,3,AdZ,M 07:00 PM - 10:10 PM,NAC620,Spring 2018 (181)
BUS650,4,Frs,A 07:00 PM - 10:10 PM,NAC991,Spring 2018 (181)
BUS685,1,AdK,A 03:00 PM - 06:30 PM,NAC992,Spring 2018 (181)
BUS685,2,ZMU,S 07:00 PM - 10:10 PM,NAC621,Spring 2018 (181)
BUS685,3,ZMU,T 07:00 PM - 10:10 PM,NAC621,Spring 2018 (181)
BUS685,4,AfR1,W 07:00 PM - 10:10 PM,NAC619,Spring 2018 (181)
BUS690,1,JnA,W 07:00 PM - 10:10 PM,NAC603,Spring 2018 (181)
BUS690,2,NAM3,F 09:00 AM - 12:30 PM,NAC992,Spring 2018 (181)
BUS690,3,NAM3,A 07:00 PM - 10:10 PM,NAC620,Spring 2018 (181)
BUS690,4,CSF,S 07:00 PM - 10:10 PM,NAC502,Spring 2018 (181)
BUS690,5,CSF,M 07:00 PM - 10:10 PM,NAC502,Spring 2018 (181)
BUS698,1,TBA,TBA,TBA,Spring 2018 (181)
BUS699,1,TBA,TBA,TBA,Spring 2018 (181)
